company_id,creator,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,confidence,justification
ADBE,Alibaba,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Anthropic,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,DeepSeek,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Google,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Kuaishou,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Meta,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Microsoft,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Mistral AI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,OpenAI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Runway,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,ShengShu Technology,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Stability AI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,Zhipu AI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
ADBE,xAI,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
AI,Alibaba,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Anthropic,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,DeepSeek,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Google,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Kuaishou,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Meta,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Microsoft,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Mistral AI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,OpenAI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Runway,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,ShengShu Technology,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Stability AI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,Zhipu AI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
AI,xAI,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
APP,Alibaba,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Anthropic,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,DeepSeek,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Google,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Kuaishou,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Meta,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Microsoft,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Mistral AI,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,OpenAI,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Runway,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,ShengShu Technology,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Stability AI,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,Zhipu AI,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
APP,xAI,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
CCC,Alibaba,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Anthropic,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,DeepSeek,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Google,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Kuaishou,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Meta,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Microsoft,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Mistral AI,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,OpenAI,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Runway,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,ShengShu Technology,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Stability AI,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,Zhipu AI,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CCC,xAI,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
CDNS,Alibaba,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Anthropic,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,DeepSeek,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Google,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Kuaishou,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Meta,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Microsoft,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Mistral AI,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,OpenAI,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Runway,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,ShengShu Technology,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Stability AI,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,Zhipu AI,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CDNS,xAI,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
CRM,Alibaba,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Anthropic,0,0,1,0,0,0,1,0,H,Einstein GPT/Agentforce; Salesforce Ventures invested in Anthropic
CRM,DeepSeek,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Google,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Kuaishou,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Meta,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Microsoft,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Mistral AI,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,OpenAI,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Runway,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,ShengShu Technology,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Stability AI,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,Zhipu AI,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CRM,xAI,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
CYBR,Alibaba,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Anthropic,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,DeepSeek,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Google,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Kuaishou,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Meta,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Microsoft,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Mistral AI,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,OpenAI,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Runway,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,ShengShu Technology,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Stability AI,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,Zhipu AI,0,0,1,0,0,0,0,0,M,AI-based identity security
CYBR,xAI,0,0,1,0,0,0,0,0,M,AI-based identity security
DDOG,Alibaba,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Anthropic,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,DeepSeek,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Google,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Kuaishou,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Meta,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Microsoft,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Mistral AI,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,OpenAI,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Runway,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,ShengShu Technology,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Stability AI,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,Zhipu AI,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
DDOG,xAI,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FTNT,Alibaba,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Anthropic,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,DeepSeek,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Google,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Kuaishou,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Meta,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Microsoft,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Mistral AI,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,OpenAI,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Runway,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,ShengShu Technology,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Stability AI,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,Zhipu AI,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FTNT,xAI,0,0,1,0,0,0,0,0,M,FortiAI threat detection
NICE,Alibaba,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,Anthropic,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,DeepSeek,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,Google,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,Kuaishou,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,Meta,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,Microsoft,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,Mistral AI,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
NICE,OpenAI,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
